Time,Channel A
(ms),(mV)

0.00000000,-46.82886000
0.00004800,-51.07345000
0.00009600,-46.82886000
0.00014400,-46.82886000
0.00019200,-46.82886000
0.00024000,-46.82886000
0.00028800,-51.07345000
0.00033600,-42.56889000
0.00038400,-51.07345000
0.00043200,-55.33341000
0.00048000,-51.07345000
0.00052800,-51.07345000
0.00057600,-51.07345000
0.00062400,-51.07345000
0.00067200,-46.82886000
0.00072000,-51.07345000
0.00076800,-46.82886000
0.00081600,-51.07345000
0.00086400,-46.82886000
0.00091200,-51.07345000
0.00096000,-51.07345000
0.00100800,-51.07345000
0.00105600,-51.07345000
0.00110400,-46.82886000
0.00115200,-46.82886000
0.00120000,-51.07345000
0.00124800,-51.07345000
0.00129600,-51.07345000
0.00134400,-51.07345000
0.00139200,-51.07345000
0.00144000,-51.07345000
0.00148800,-46.82886000
0.00153600,-51.07345000
0.00158400,-46.82886000
0.00163200,-51.07345000
0.00168000,-51.07345000
0.00172800,-51.07345000
0.00177600,-51.07345000
0.00182400,-59.59338000
0.00187200,-59.59338000
0.00192000,-55.33341000
0.00196800,-29.78900000
0.00201600,-63.85334000
0.00206400,-34.04897000
0.00211200,-68.11331000
0.00216000,-51.07345000
0.00220800,-46.82886000
0.00225600,-46.82886000
0.00230400,-29.78900000
0.00235200,-63.85334000
0.00240000,-34.04897000
0.00244800,-63.85334000
0.00249600,-55.33341000
0.00254400,-46.82886000
0.00259200,-51.07345000
0.00264000,-46.82886000
0.00268800,-51.07345000
0.00273600,-38.30893000
0.00278400,-63.85334000
0.00283200,-51.07345000
0.00288000,-34.04897000
0.00292800,-55.33341000
0.00297600,-34.04897000
0.00302400,-46.82886000
0.00307200,-59.59338000
0.00312000,-46.82886000
0.00316800,-55.33341000
0.00321600,-55.33341000
0.00326400,-63.85334000
0.00331200,-59.59338000
0.00336000,-51.07345000
0.00340800,-46.82886000
0.00345600,-55.33341000
0.00350400,-59.59338000
0.00355200,-25.52903000
0.00360000,-63.85334000
0.00364800,-34.04897000
0.00369600,-80.87783000
