Time,Channel A
(ms),(mV)

0.00000000,-38.30893000
0.00004800,-34.04897000
0.00009600,-34.04897000
0.00014400,-51.07345000
0.00019200,-42.56889000
0.00024000,-34.04897000
0.00028800,-8.50455100
0.00033600,-42.56889000
0.00038400,-38.30893000
0.00043200,-38.30893000
0.00048000,-38.30893000
0.00052800,-144.73120000
0.00057600,140.48660000
0.00062400,17.02448000
0.00067200,-76.61786000
0.00072000,-17.02448000
0.00076800,-29.78900000
0.00081600,-29.78900000
0.00086400,-25.52903000
0.00091200,-34.04897000
0.00096000,-34.04897000
0.00100800,-34.04897000
0.00105600,-34.04897000
0.00110400,-29.78900000
0.00115200,-34.04897000
0.00120000,-29.78900000
0.00124800,-29.78900000
0.00129600,-29.78900000
0.00134400,-29.78900000
0.00139200,-29.78900000
0.00144000,-25.52903000
0.00148800,-25.52903000
0.00153600,-29.78900000
0.00158400,-25.52903000
0.00163200,-25.52903000
0.00168000,-21.28445000
0.00172800,-29.78900000
0.00177600,-17.02448000
0.00182400,-25.52903000
0.00187200,-21.28445000
0.00192000,-21.28445000
0.00196800,-34.04897000
0.00201600,-25.52903000
0.00206400,-21.28445000
0.00211200,-25.52903000
0.00216000,-17.02448000
0.00220800,-25.52903000
0.00225600,-25.52903000
0.00230400,-21.28445000
0.00235200,-12.76452000
0.00240000,-12.76452000
0.00244800,-17.02448000
0.00249600,-21.28445000
0.00254400,-21.28445000
0.00259200,-17.02448000
0.00264000,-17.02448000
0.00268800,-17.02448000
0.00273600,-17.02448000
0.00278400,-21.28445000
0.00283200,-12.76452000
0.00288000,-17.02448000
0.00292800,-12.76452000
0.00297600,-17.02448000
0.00302400,-17.02448000
0.00307200,-12.76452000
0.00312000,-12.76452000
0.00316800,-12.76452000
0.00321600,-12.76452000
0.00326400,-17.02448000
0.00331200,-12.76452000
0.00336000,-8.50455100
0.00340800,-8.50455100
0.00345600,-8.50455100
0.00350400,-8.50455100
0.00355200,-8.50455100
0.00360000,-4.24458600
0.00364800,-8.50455100
0.00369600,-4.24458600
