Time,Channel A
(ms),(mV)

0.00000000,51.07345000
0.00004800,38.30893000
0.00009600,42.56889000
0.00014400,42.56889000
0.00019200,42.56889000
0.00024000,42.56889000
0.00028800,51.07345000
0.00033600,34.04897000
0.00038400,46.82886000
0.00043200,29.78900000
0.00048000,42.56889000
0.00052800,42.56889000
0.00057600,46.82886000
0.00062400,42.56889000
0.00067200,29.78900000
0.00072000,38.30893000
0.00076800,34.04897000
0.00081600,34.04897000
0.00086400,42.56889000
0.00091200,34.04897000
0.00096000,38.30893000
0.00100800,34.04897000
0.00105600,34.04897000
0.00110400,34.04897000
0.00115200,34.04897000
0.00120000,38.30893000
0.00124800,42.56889000
0.00129600,29.78900000
0.00134400,38.30893000
0.00139200,34.04897000
0.00144000,38.30893000
0.00148800,55.33341000
0.00153600,51.07345000
0.00158400,42.56889000
0.00163200,42.56889000
0.00168000,51.07345000
0.00172800,21.28445000
0.00177600,51.07345000
0.00182400,12.76452000
0.00187200,21.28445000
0.00192000,38.30893000
0.00196800,34.04897000
0.00201600,25.52903000
0.00206400,29.78900000
0.00211200,25.52903000
0.00216000,29.78900000
0.00220800,34.04897000
0.00225600,29.78900000
0.00230400,25.52903000
0.00235200,25.52903000
0.00240000,25.52903000
0.00244800,25.52903000
0.00249600,25.52903000
0.00254400,25.52903000
0.00259200,21.28445000
0.00264000,25.52903000
0.00268800,25.52903000
0.00273600,25.52903000
0.00278400,25.52903000
0.00283200,25.52903000
0.00288000,25.52903000
0.00292800,21.28445000
0.00297600,21.28445000
0.00302400,25.52903000
0.00307200,21.28445000
0.00312000,21.28445000
0.00316800,21.28445000
0.00321600,21.28445000
0.00326400,21.28445000
0.00331200,21.28445000
0.00336000,21.28445000
0.00340800,17.02448000
0.00345600,12.76452000
0.00350400,12.76452000
0.00355200,17.02448000
0.00360000,17.02448000
0.00364800,17.02448000
0.00369600,17.02448000
0.00374400,17.02448000
0.00379200,12.76452000
0.00384000,12.76452000
0.00388800,12.76452000
0.00393600,17.02448000
0.00398400,12.76452000
