Time,Channel A
(ms),(mV)

0.00000000,15.31127000
0.00004800,15.31127000
0.00009600,11.90945000
0.00014400,15.31127000
0.00019200,13.60728000
0.00024000,13.60728000
0.00028800,15.31127000
0.00033600,11.90945000
0.00038400,11.90945000
0.00043200,15.31127000
0.00048000,15.31127000
0.00052800,11.90945000
0.00057600,8.50762700
0.00062400,8.50762700
0.00067200,8.50762700
0.00072000,8.50762700
0.00076800,11.90945000
0.00081600,6.80364100
0.00086400,8.50762700
0.00091200,13.60728000
0.00096000,1.69783400
0.00100800,8.50762700
0.00105600,6.80364100
0.00110400,8.50762700
0.00115200,8.50762700
0.00120000,6.80364100
0.00124800,5.09965500
0.00129600,5.09965500
0.00134400,1.69783400
0.00139200,-1.69783400
0.00144000,10.20546000
0.00148800,-18.71309000
0.00153600,30.62254000
0.00158400,-6.80364100
0.00163200,-13.60728000
0.00168000,3.40182100
0.00172800,-15.31127000
0.00177600,13.60728000
0.00182400,-8.50762700
0.00187200,34.03051000
0.00192000,-13.60728000
0.00196800,1.69783400
0.00201600,-11.90945000
0.00206400,-15.31127000
0.00211200,15.31127000
0.00216000,-3.40182100
0.00220800,-1.69783400
0.00225600,-30.62254000
0.00230400,13.60728000
0.00235200,-5.09965500
0.00240000,-34.03051000
0.00244800,-6.80364100
0.00249600,-1.69783400
0.00254400,3.40182100
0.00259200,-15.31127000
0.00264000,-22.11491000
0.00268800,0.00000000
0.00273600,-10.20546000
0.00278400,0.00000000
0.00283200,1.69783400
0.00288000,0.00000000
0.00292800,-15.31127000
0.00297600,-15.31127000
0.00302400,-1.69783400
0.00307200,-35.72834000
0.00312000,13.60728000
0.00316800,-25.52288000
0.00321600,3.40182100
0.00326400,-18.71309000
0.00331200,-30.62254000
0.00336000,-8.50762700
0.00340800,-1.69783400
0.00345600,-25.52288000
0.00350400,6.80364100
0.00355200,-40.83415000
0.00360000,-1.69783400
0.00364800,-17.01525000
0.00369600,-8.50762700
0.00374400,-8.50762700
0.00379200,-37.43233000
0.00384000,-23.81890000
