Time,Channel A
(ms),(mV)

0.00000000,-39.13017000
0.00004800,-44.23597000
0.00009600,-37.43233000
0.00014400,-42.53814000
0.00019200,-40.83415000
0.00024000,-40.83415000
0.00028800,-40.83415000
0.00033600,-39.13017000
0.00038400,-39.13017000
0.00043200,-39.13017000
0.00048000,-35.72834000
0.00052800,-39.13017000
0.00057600,-39.13017000
0.00062400,-37.43233000
0.00067200,-39.13017000
0.00072000,-39.13017000
0.00076800,-34.03051000
0.00081600,-34.03051000
0.00086400,-34.03051000
0.00091200,-37.43233000
0.00096000,-34.03051000
0.00100800,-34.03051000
0.00105600,-34.03051000
0.00110400,-32.32653000
0.00115200,-32.32653000
0.00120000,-32.32653000
0.00124800,-30.62254000
0.00129600,-32.32653000
0.00134400,-30.62254000
0.00139200,-32.32653000
0.00144000,-32.32653000
0.00148800,-30.62254000
0.00153600,-30.62254000
0.00158400,-28.92470000
0.00163200,-32.32653000
0.00168000,-42.53814000
0.00172800,-32.32653000
0.00177600,-20.41708000
0.00182400,-39.13017000
0.00187200,-1.69783400
0.00192000,-52.74360000
0.00196800,-17.01525000
0.00201600,-37.43233000
0.00206400,-20.41708000
0.00211200,-13.60728000
0.00216000,-27.22072000
0.00220800,-10.20546000
0.00225600,-44.23597000
0.00230400,-28.92470000
0.00235200,-25.52288000
0.00240000,-27.22072000
0.00244800,-28.92470000
0.00249600,-11.90945000
0.00254400,-17.01525000
0.00259200,-37.43233000
0.00264000,-20.41708000
0.00268800,-11.90945000
0.00273600,-28.92470000
0.00278400,-11.90945000
0.00283200,-20.41708000
0.00288000,-25.52288000
0.00292800,-18.71309000
0.00297600,-27.22072000
0.00302400,-11.90945000
0.00307200,-25.52288000
0.00312000,-22.11491000
0.00316800,-25.52288000
0.00321600,-8.50762700
0.00326400,-28.92470000
0.00331200,-13.60728000
0.00336000,1.69783400
0.00340800,-27.22072000
0.00345600,3.40182100
0.00350400,-40.83415000
0.00355200,0.00000000
0.00360000,-10.20546000
0.00364800,-10.20546000
0.00369600,8.50762700
