Time,Channel A
(ms),(mV)

0.00000000,17.01525000
0.00004800,-8.50762700
0.00009600,-8.50762700
0.00014400,22.11491000
0.00019200,13.60728000
0.00024000,-3.40182100
0.00028800,6.80364100
0.00033600,-1.69783400
0.00038400,5.09965500
0.00043200,-8.50762700
0.00048000,-5.09965500
0.00052800,-6.80364100
0.00057600,-15.31127000
0.00062400,-6.80364100
0.00067200,-20.41708000
0.00072000,18.71309000
0.00076800,-22.11491000
0.00081600,11.90945000
0.00086400,-3.40182100
0.00091200,-15.31127000
0.00096000,-8.50762700
0.00100800,-18.71309000
0.00105600,11.90945000
0.00110400,-3.40182100
0.00115200,-23.81890000
0.00120000,1.69783400
0.00124800,-35.72834000
0.00129600,-15.31127000
0.00134400,-5.09965500
0.00139200,-27.22072000
0.00144000,-5.09965500
0.00148800,-37.43233000
0.00153600,5.09965500
0.00158400,-5.09965500
0.00163200,-10.20546000
0.00168000,-5.09965500
0.00172800,-18.71309000
0.00177600,-18.71309000
0.00182400,-5.09965500
0.00187200,-17.01525000
0.00192000,-8.50762700
0.00196800,-35.72834000
0.00201600,-39.13017000
0.00206400,6.80364100
0.00211200,-28.92470000
0.00216000,-20.41708000
0.00220800,-11.90945000
0.00225600,-18.71309000
0.00230400,-23.81890000
0.00235200,-8.50762700
0.00240000,-28.92470000
0.00244800,-17.01525000
0.00249600,-27.22072000
0.00254400,-23.81890000
0.00259200,-20.41708000
0.00264000,-27.22072000
0.00268800,-13.60728000
0.00273600,-28.92470000
0.00278400,-23.81890000
0.00283200,-25.52288000
0.00288000,-28.92470000
0.00292800,-25.52288000
0.00297600,-25.52288000
0.00302400,-25.52288000
0.00307200,-30.62254000
0.00312000,-22.11491000
0.00316800,-34.03051000
0.00321600,-27.22072000
0.00326400,-27.22072000
0.00331200,-27.22072000
0.00336000,-27.22072000
0.00340800,-30.62254000
0.00345600,-25.52288000
0.00350400,-28.92470000
0.00355200,-27.22072000
0.00360000,18.71309000
0.00364800,-39.13017000
0.00369600,-13.60728000
0.00374400,5.09965500
