Time,Channel A
(ms),(mV)

0.00000000,-47.63779000
0.00004800,-51.04576000
0.00009600,-49.34178000
0.00014400,-59.55339000
0.00019200,-45.93996000
0.00024000,-52.74360000
0.00028800,-49.34178000
0.00033600,-49.34178000
0.00038400,-69.75885000
0.00043200,-71.46284000
0.00048000,-52.74360000
0.00052800,-64.65305000
0.00057600,-85.07627000
0.00062400,-37.43233000
0.00067200,-68.06102000
0.00072000,-42.53814000
0.00076800,-42.53814000
0.00081600,-51.04576000
0.00086400,-47.63779000
0.00091200,-45.93996000
0.00096000,-49.34178000
0.00100800,-49.34178000
0.00105600,-49.34178000
0.00110400,-47.63779000
0.00115200,-45.93996000
0.00120000,-47.63779000
0.00124800,-45.93996000
0.00129600,-47.63779000
0.00134400,-47.63779000
0.00139200,-49.34178000
0.00144000,-47.63779000
0.00148800,-49.34178000
0.00153600,-49.34178000
0.00158400,-47.63779000
0.00163200,-47.63779000
0.00168000,-47.63779000
0.00172800,-47.63779000
0.00177600,-47.63779000
0.00182400,-45.93996000
0.00187200,-42.53814000
0.00192000,-47.63779000
0.00196800,-47.63779000
0.00201600,-44.23597000
0.00206400,-47.63779000
0.00211200,-44.23597000
0.00216000,-44.23597000
0.00220800,-42.53814000
0.00225600,-44.23597000
0.00230400,-42.53814000
0.00235200,-42.53814000
0.00240000,-42.53814000
0.00244800,-42.53814000
0.00249600,-44.23597000
0.00254400,-44.23597000
0.00259200,-42.53814000
0.00264000,-44.23597000
0.00268800,-39.13017000
0.00273600,-42.53814000
0.00278400,-39.13017000
0.00283200,-54.44759000
0.00288000,-13.60728000
0.00292800,-54.44759000
0.00297600,-44.23597000
0.00302400,-37.43233000
0.00307200,-56.14542000
0.00312000,-13.60728000
0.00316800,-49.34178000
0.00321600,-13.60728000
0.00326400,-51.04576000
0.00331200,-39.13017000
0.00336000,-39.13017000
0.00340800,-40.83415000
0.00345600,-23.81890000
0.00350400,-28.92470000
0.00355200,-18.71309000
0.00360000,-45.93996000
0.00364800,-11.90945000
0.00369600,-49.34178000
