Time,Channel A
(ms),(mV)

0.00000000,6.80364100
0.00004800,-20.41708000
0.00009600,15.31127000
0.00014400,8.50762700
0.00019200,-3.40182100
0.00024000,1.69783400
0.00028800,13.60728000
0.00033600,-6.80364100
0.00038400,25.52288000
0.00043200,-34.03051000
0.00048000,11.90945000
0.00052800,-1.69783400
0.00057600,17.01525000
0.00062400,18.71309000
0.00067200,-15.31127000
0.00072000,6.80364100
0.00076800,-34.03051000
0.00081600,13.60728000
0.00086400,10.20546000
0.00091200,5.09965500
0.00096000,6.80364100
0.00100800,6.80364100
0.00105600,-3.40182100
0.00110400,-23.81890000
0.00115200,11.90945000
0.00120000,-6.80364100
0.00124800,-3.40182100
0.00129600,13.60728000
0.00134400,-11.90945000
0.00139200,-8.50762700
0.00144000,1.69783400
0.00148800,-8.50762700
0.00153600,8.50762700
0.00158400,-17.01525000
0.00163200,-3.40182100
0.00168000,-5.09965500
0.00172800,-11.90945000
0.00177600,-6.80364100
0.00182400,-8.50762700
0.00187200,8.50762700
0.00192000,-35.72834000
0.00196800,5.09965500
0.00201600,-39.13017000
0.00206400,1.69783400
0.00211200,-10.20546000
0.00216000,-11.90945000
0.00220800,-8.50762700
0.00225600,-28.92470000
0.00230400,-32.32653000
0.00235200,13.60728000
0.00240000,-34.03051000
0.00244800,1.69783400
0.00249600,-39.13017000
0.00254400,-17.01525000
0.00259200,-8.50762700
0.00264000,-18.71309000
0.00268800,0.00000000
0.00273600,-23.81890000
0.00278400,-25.52288000
0.00283200,-23.81890000
0.00288000,-22.11491000
0.00292800,10.20546000
0.00297600,-34.03051000
0.00302400,-22.11491000
0.00307200,-15.31127000
0.00312000,-34.03051000
0.00316800,-17.01525000
0.00321600,-11.90945000
0.00326400,-39.13017000
0.00331200,-20.41708000
0.00336000,-18.71309000
0.00340800,-25.52288000
0.00345600,-32.32653000
0.00350400,-15.31127000
0.00355200,-30.62254000
0.00360000,-17.01525000
0.00364800,-25.52288000
0.00369600,-32.32653000
0.00374400,-32.32653000
0.00379200,-40.83415000
