Time,Channel A
(ms),(mV)

0.00000000,20.41708000
0.00004800,32.32653000
0.00009600,20.41708000
0.00014400,30.62254000
0.00019200,28.92470000
0.00024000,39.13017000
0.00028800,11.90945000
0.00033600,27.22072000
0.00038400,15.31127000
0.00043200,1.69783400
0.00048000,42.53814000
0.00052800,8.50762700
0.00057600,44.23597000
0.00062400,3.40182100
0.00067200,3.40182100
0.00072000,25.52288000
0.00076800,15.31127000
0.00081600,20.41708000
0.00086400,28.92470000
0.00091200,-10.20546000
0.00096000,34.03051000
0.00100800,1.69783400
0.00105600,37.43233000
0.00110400,10.20546000
0.00115200,0.00000000
0.00120000,10.20546000
0.00124800,-5.09965500
0.00129600,11.90945000
0.00134400,20.41708000
0.00139200,8.50762700
0.00144000,28.92470000
0.00148800,-8.50762700
0.00153600,27.22072000
0.00158400,39.13017000
0.00163200,-10.20546000
0.00168000,10.20546000
0.00172800,13.60728000
0.00177600,6.80364100
0.00182400,11.90945000
0.00187200,5.09965500
0.00192000,6.80364100
0.00196800,1.69783400
0.00201600,11.90945000
0.00206400,-1.69783400
0.00211200,13.60728000
0.00216000,-1.69783400
0.00220800,6.80364100
0.00225600,3.40182100
0.00230400,0.00000000
0.00235200,6.80364100
0.00240000,1.69783400
0.00244800,5.09965500
0.00249600,8.50762700
0.00254400,-3.40182100
0.00259200,5.09965500
0.00264000,-3.40182100
0.00268800,0.00000000
0.00273600,1.69783400
0.00278400,0.00000000
0.00283200,-1.69783400
0.00288000,-3.40182100
0.00292800,-10.20546000
0.00297600,0.00000000
0.00302400,-6.80364100
0.00307200,-3.40182100
0.00312000,-5.09965500
0.00316800,-39.13017000
0.00321600,-20.41708000
0.00326400,-11.90945000
0.00331200,-27.22072000
0.00336000,-37.43233000
0.00340800,-5.09965500
0.00345600,-27.22072000
0.00350400,6.80364100
0.00355200,-5.09965500
0.00360000,-17.01525000
0.00364800,-6.80364100
0.00369600,-8.50762700
0.00374400,-11.90945000
0.00379200,-10.20546000
0.00384000,-13.60728000
0.00388800,-11.90945000
