Time,Channel A
(ms),(mV)

0.00000000,-37.43233000
0.00004800,-5.09965500
0.00009600,-27.22072000
0.00014400,-25.52288000
0.00019200,-28.92470000
0.00024000,-51.04576000
0.00028800,-17.01525000
0.00033600,-27.22072000
0.00038400,-20.41708000
0.00043200,-22.11491000
0.00048000,-17.01525000
0.00052800,-39.13017000
0.00057600,-28.92470000
0.00062400,-30.62254000
0.00067200,-42.53814000
0.00072000,-20.41708000
0.00076800,-10.20546000
0.00081600,-42.53814000
0.00086400,-27.22072000
0.00091200,-28.92470000
0.00096000,-28.92470000
0.00100800,-35.72834000
0.00105600,-40.83415000
0.00110400,-35.72834000
0.00115200,-44.23597000
0.00120000,-37.43233000
0.00124800,-49.34178000
0.00129600,-18.71309000
0.00134400,-54.44759000
0.00139200,-32.32653000
0.00144000,-34.03051000
0.00148800,-59.55339000
0.00153600,-23.81890000
0.00158400,-61.25123000
0.00163200,-22.11491000
0.00168000,-30.62254000
0.00172800,-66.35703000
0.00177600,-47.63779000
0.00182400,-40.83415000
0.00187200,-45.93996000
0.00192000,-15.31127000
0.00196800,-68.06102000
0.00201600,-27.22072000
0.00206400,-57.84941000
0.00211200,-32.32653000
0.00216000,-27.22072000
0.00220800,-44.23597000
0.00225600,-39.13017000
0.00230400,-47.63779000
0.00235200,-47.63779000
0.00240000,-23.81890000
0.00244800,-52.74360000
0.00249600,-32.32653000
0.00254400,-54.44759000
0.00259200,-68.06102000
0.00264000,-23.81890000
0.00268800,-42.53814000
0.00273600,-57.84941000
0.00278400,-40.83415000
0.00283200,-44.23597000
0.00288000,-44.23597000
0.00292800,-49.34178000
0.00297600,-42.53814000
0.00302400,-47.63779000
0.00307200,-39.13017000
0.00312000,-44.23597000
0.00316800,-54.44759000
0.00321600,-51.04576000
0.00326400,-56.14542000
0.00331200,-42.53814000
0.00336000,-51.04576000
0.00340800,-37.43233000
0.00345600,-45.93996000
0.00350400,-51.04576000
0.00355200,-49.34178000
0.00360000,-44.23597000
0.00364800,-44.23597000
0.00369600,-52.74360000
