Time,Channel B
(us),(mV)

4.12799988,-25.38755000
4.13599988,-28.77091000
4.14399988,-30.46260000
4.15199988,-28.77091000
4.15999988,-27.07923000
4.16799988,-27.07923000
4.17599988,-28.77091000
4.18399988,-28.77091000
4.19199988,-30.46260000
4.19999988,-28.77091000
4.20799988,-28.77091000
4.21599988,-28.77091000
4.22399988,-25.38755000
4.23199988,-27.07923000
4.23999988,-27.07923000
4.24799988,-28.77091000
4.25599988,-28.77091000
4.26399988,-32.15428000
4.27199988,-33.85211000
4.27999988,-32.15428000
4.28799988,-27.07923000
4.29599988,-25.38755000
4.30399988,-27.07923000
4.31199988,-30.46260000
4.31999988,-32.15428000
4.32799988,-30.46260000
4.33599988,-27.07923000
4.34399988,-25.38755000
4.35199988,-28.77091000
4.35999988,-32.15428000
4.36799988,-33.85211000
4.37599988,-30.46260000
4.38399988,-27.07923000
4.39199988,-27.07923000
4.39999988,-30.46260000
4.40799988,-30.46260000
4.41599988,-28.77091000
4.42399987,-25.38755000
4.43199987,-28.77091000
4.43999987,-33.85211000
4.44799987,-32.15428000
4.45599987,-27.07923000
4.46399987,-27.07923000
4.47199987,-30.46260000
4.47999987,-32.15428000
4.48799987,-30.46260000
4.49599987,-28.77091000
4.50399987,-32.15428000
4.51199987,-28.77091000
4.51999987,-28.77091000
4.52799987,-30.46260000
4.53599987,-32.15428000
4.54399987,-30.46260000
4.55199987,-28.77091000
4.55999987,-28.77091000
4.56799987,-33.85211000
4.57599987,-35.54380000
4.58399987,-33.85211000
4.59199987,-28.77091000
4.59999987,-28.77091000
4.60799987,-30.46260000
4.61599987,-35.54380000
4.62399987,-33.85211000
4.63199987,-32.15428000
4.63999987,-32.15428000
4.64799987,-30.46260000
4.65599987,-32.15428000
4.66399987,-33.85211000
4.67199987,-33.85211000
4.67999987,-30.46260000
4.68799987,-30.46260000
4.69599987,-32.15428000
4.70399987,-32.15428000
4.71199987,-32.15428000
4.71999987,-30.46260000
4.72799987,-32.15428000
4.73599987,-32.15428000
4.74399987,-32.15428000
4.75199987,-33.85211000
4.75999987,-35.54380000
4.76799987,-33.85211000
4.77599986,-32.15428000
4.78399986,-28.77091000
4.79199986,-28.77091000
4.79999986,-32.15428000
4.80799986,-32.15428000
4.81599986,-38.92716000
4.82399986,-38.92716000
4.83199986,-35.54380000
4.83999986,-30.46260000
4.84799986,-22.00418000
4.85599986,-25.38755000
4.86399986,-30.46260000
4.87199986,-37.23548000
4.87999986,-40.61885000
4.88799986,-38.92716000
4.89599986,-42.31053000
4.90399986,-38.92716000
4.91199986,-25.38755000
4.91999986,-22.00418000
4.92799986,-20.30635000
4.93599986,-28.77091000
4.94399986,-42.31053000
4.95199986,-44.00837000
4.95999986,-45.70005000
4.96799986,-40.61885000
4.97599986,-32.15428000
4.98399986,-28.77091000
4.99199986,-27.07923000
4.99999986,-23.69586000
5.00799986,-28.77091000
5.01599986,-35.54380000
5.02399986,-42.31053000
5.03199986,-44.00837000
5.03999986,-37.23548000
5.04799986,-32.15428000
5.05599986,-27.07923000
5.06399986,-30.46260000
5.07199986,-28.77091000
5.07999986,-32.15428000
5.08799986,-37.23548000
5.09599986,-35.54380000
5.10399986,-35.54380000
5.11199986,-37.23548000
5.11999986,-37.23548000
5.12799985,-38.92716000
5.13599985,-30.46260000
5.14399985,-28.77091000
5.15199985,-30.46260000
5.15999985,-33.85211000
5.16799985,-40.61885000
5.17599985,-45.70005000
5.18399985,-45.70005000
5.19199985,-40.61885000
5.19999985,-30.46260000
5.20799985,-27.07923000
5.21599985,-25.38755000
5.22399985,-27.07923000
5.23199985,-33.85211000
5.23999985,-42.31053000
5.24799985,-47.39173000
5.25599985,-42.31053000
5.26399985,-30.46260000
5.27199985,-23.69586000
5.27999985,-25.38755000
5.28799985,-30.46260000
5.29599985,-38.92716000
5.30399985,-42.31053000
5.31199985,-44.00837000
5.31999985,-40.61885000
5.32799985,-38.92716000
5.33599985,-33.85211000
5.34399985,-30.46260000
5.35199985,-27.07923000
5.35999985,-33.85211000
5.36799985,-42.31053000
5.37599985,-47.39173000
5.38399985,-42.31053000
5.39199985,-32.15428000
5.39999985,-30.46260000
5.40799985,-32.15428000
5.41599985,-33.85211000
5.42399985,-35.54380000
5.43199985,-37.23548000
5.43999985,-42.31053000
5.44799985,-42.31053000
5.45599985,-40.61885000
5.46399985,-37.23548000
5.47199985,-28.77091000
5.47999985,-28.77091000
5.48799984,-35.54380000
5.49599984,-40.61885000
5.50399984,-45.70005000
5.51199984,-47.39173000
5.51999984,-37.23548000
5.52799984,-28.77091000
5.53599984,-32.15428000
5.54399984,-37.23548000
5.55199984,-35.54380000
5.55999984,-38.92716000
5.56799984,-37.23548000
5.57599984,-38.92716000
5.58399984,-42.31053000
5.59199984,-42.31053000
5.59999984,-33.85211000
5.60799984,-28.77091000
5.61599984,-30.46260000
5.62399984,-37.23548000
5.63199984,-44.00837000
5.63999984,-38.92716000
5.64799984,-40.61885000
5.65599984,-38.92716000
5.66399984,-37.23548000
5.67199984,-33.85211000
5.67999984,-32.15428000
5.68799984,-33.85211000
5.69599984,-35.54380000
5.70399984,-37.23548000
5.71199984,-38.92716000
5.71999984,-45.70005000
5.72799984,-45.70005000
5.73599984,-42.31053000
5.74399984,-35.54380000
5.75199984,-27.07923000
5.75999984,-27.07923000
5.76799984,-33.85211000
5.77599984,-40.61885000
5.78399984,-45.70005000
5.79199984,-47.39173000
5.79999984,-45.70005000
5.80799984,-38.92716000
5.81599984,-32.15428000
5.82399984,-28.77091000
5.83199984,-30.46260000
5.83999983,-35.54380000
5.84799983,-44.00837000
5.85599983,-49.08341000
5.86399983,-45.70005000
5.87199983,-38.92716000
5.87999983,-33.85211000
5.88799983,-32.15428000
5.89599983,-35.54380000
5.90399983,-40.61885000
5.91199983,-42.31053000
5.91999983,-44.00837000
5.92799983,-38.92716000
5.93599983,-35.54380000
5.94399983,-37.23548000
5.95199983,-40.61885000
5.95999983,-40.61885000
5.96799983,-42.31053000
5.97599983,-42.31053000
5.98399983,-40.61885000
5.99199983,-42.31053000
5.99999983,-42.31053000
6.00799983,-38.92716000
6.01599983,-37.23548000
6.02399983,-35.54380000
6.03199983,-37.23548000
6.03999983,-42.31053000
6.04799983,-42.31053000
6.05599983,-42.31053000
6.06399983,-42.31053000
6.07199983,-44.00837000
6.07999983,-44.00837000
6.08799983,-40.61885000
6.09599983,-33.85211000
6.10399983,-33.85211000
6.11199983,-38.92716000
6.11999983,-38.92716000
6.12799983,-38.92716000
6.13599983,-45.70005000
6.14399983,-42.31053000
6.15199983,-37.23548000
6.15999983,-35.54380000
6.16799983,-37.23548000
6.17599983,-40.61885000
6.18399983,-44.00837000
6.19199982,-40.61885000
6.19999982,-38.92716000
6.20799982,-38.92716000
6.21599982,-42.31053000
6.22399982,-47.39173000
6.23199982,-42.31053000
6.23999982,-37.23548000
6.24799982,-35.54380000
6.25599982,-38.92716000
6.26399982,-44.00837000
6.27199982,-44.00837000
6.27999982,-37.23548000
6.28799982,-40.61885000
6.29599982,-44.00837000
6.30399982,-49.08341000
6.31199982,-47.39173000
6.31999982,-40.61885000
6.32799982,-30.46260000
6.33599982,-33.85211000
6.34399982,-40.61885000
6.35199982,-45.70005000
6.35999982,-44.00837000
6.36799982,-42.31053000
6.37599982,-42.31053000
6.38399982,-44.00837000
6.39199982,-42.31053000
6.39999982,-45.70005000
6.40799982,-44.00837000
6.41599982,-35.54380000
6.42399982,-33.85211000
6.43199982,-40.61885000
6.43999982,-49.08341000
6.44799982,-40.61885000
6.45599982,-27.07923000
6.46399982,-32.15428000
6.47199982,-54.16461000
6.47999982,-71.08759000
6.48799982,-71.08759000
6.49599982,-47.39173000
6.50399982,-16.92298000
6.51199982,-3.38336600
6.51999982,-8.45841400
6.52799982,-28.77091000
6.53599982,-54.16461000
6.54399981,-71.08759000
6.55199981,-77.86047000
6.55999981,-69.39591000
6.56799981,-47.39173000
6.57599981,-25.38755000
6.58399981,-18.61466000
6.59199981,-28.77091000
6.59999981,-33.85211000
6.60799981,-27.07923000
6.61599981,-27.07923000
6.62399981,-38.92716000
6.63199981,-55.85630000
6.63999981,-74.47096000
6.64799981,-79.55216000
6.65599981,-66.01254000
6.66399981,-42.31053000
6.67199981,-18.61466000
6.67999981,-8.45841400
6.68799981,-13.53962000
6.69599981,-28.77091000
6.70399981,-49.08341000
6.71199981,-69.39591000
6.71999981,-72.77928000
6.72799981,-66.01254000
6.73599981,-49.08341000
6.74399981,-35.54380000
6.75199981,-32.15428000
6.75999981,-32.15428000
6.76799981,-27.07923000
6.77599981,-27.07923000
6.78399981,-38.92716000
6.79199981,-59.23966000
6.79999981,-67.70422000
6.80799981,-59.23966000
6.81599981,-44.00837000
6.82399981,-42.31053000
6.83199981,-55.85630000
6.83999981,-49.08341000
6.84799981,-20.30635000
6.85599981,0.00000000
6.86399981,-3.38336600
6.87199981,-38.92716000
6.87999981,-84.62720000
6.88799981,-101.55630000
6.89599980,-89.70841000
6.90399980,-52.46678000
6.91199980,-13.53962000
6.91999980,0.00000000
6.92799980,-3.38336600
6.93599980,-22.00418000
6.94399980,-59.23966000
6.95199980,-82.93553000
6.95999980,-84.62720000
6.96799980,-72.77928000
6.97599980,-45.70005000
6.98399980,-27.07923000
6.99199980,-18.61466000
6.99999980,-15.23130000
7.00799980,-22.00418000
7.01599980,-37.23548000
7.02399980,-55.85630000
7.03199980,-72.77928000
7.03999980,-72.77928000
7.04799980,-64.31471000
7.05599980,-45.70005000
7.06399980,-27.07923000
7.07199980,-18.61466000
7.07999980,-20.30635000
7.08799980,-33.85211000
7.09599980,-54.16461000
7.10399980,-66.01254000
7.11199980,-67.70422000
7.11999980,-57.54798000
7.12799980,-42.31053000
7.13599980,-33.85211000
7.14399980,-33.85211000
7.15199980,-38.92716000
7.15999980,-45.70005000
7.16799980,-47.39173000
7.17599980,-47.39173000
7.18399980,-50.77510000
7.19199980,-49.08341000
7.19999980,-45.70005000
7.20799980,-42.31053000
7.21599980,-42.31053000
7.22399980,-47.39173000
7.23199980,-50.77510000
7.23999980,-47.39173000
7.24799980,-40.61885000
7.25599979,-32.15428000
7.26399979,-35.54380000
7.27199979,-45.70005000
7.27999979,-54.16461000
7.28799979,-59.23966000
7.29599979,-59.23966000
7.30399979,-52.46678000
7.31199979,-38.92716000
7.31999979,-30.46260000
7.32799979,-27.07923000
7.33599979,-33.85211000
7.34399979,-45.70005000
7.35199979,-59.23966000
7.35999979,-62.62303000
7.36799979,-60.93134000
7.37599979,-49.08341000
7.38399979,-37.23548000
7.39199979,-30.46260000
7.39999979,-35.54380000
7.40799979,-42.31053000
7.41599979,-49.08341000
7.42399979,-50.77510000
7.43199979,-52.46678000
7.43999979,-54.16461000
7.44799979,-50.77510000
7.45599979,-47.39173000
7.46399979,-47.39173000
7.47199979,-42.31053000
7.47999979,-35.54380000
7.48799979,-38.92716000
7.49599979,-49.08341000
7.50399979,-52.46678000
7.51199979,-52.46678000
7.51999979,-50.77510000
7.52799979,-44.00837000
7.53599979,-44.00837000
7.54399979,-47.39173000
7.55199979,-45.70005000
7.55999979,-44.00837000
7.56799979,-47.39173000
7.57599979,-45.70005000
7.58399979,-49.08341000
7.59199979,-52.46678000
7.59999979,-45.70005000
7.60799978,-22.00418000
7.61599978,-18.61466000
7.62399978,-54.16461000
7.63199978,-93.09177000
7.63999978,-89.70841000
7.64799978,-47.39173000
7.65599978,-8.45841400
7.66399978,-5.07504900
7.67199978,-25.38755000
7.67999978,-40.61885000
7.68799978,-72.77928000
7.69599978,-93.09177000
7.70399978,-77.86047000
7.71199978,-35.54380000
7.71999978,-16.92298000
7.72799978,-16.92298000
7.73599978,-32.15428000
7.74399978,-49.08341000
7.75199978,-62.62303000
7.75999978,-76.16879000
7.76799978,-71.08759000
7.77599978,-33.85211000
7.78399978,-3.38336600
7.79199978,-22.00418000
7.79999978,-60.93134000
7.80799978,-86.31889000
7.81599978,-74.47096000
7.82399978,-47.39173000
7.83199978,-27.07923000
7.83999978,-22.00418000
7.84799978,-23.69586000
7.85599978,-44.00837000
7.86399978,-72.77928000
7.87199978,-81.24384000
7.87999978,-55.85630000
7.88799978,-30.46260000
7.89599978,-23.69586000
7.90399978,-28.77091000
7.91199978,-40.61885000
7.91999978,-54.16461000
7.92799978,-66.01254000
7.93599978,-69.39591000
7.94399978,-40.61885000
7.95199978,-16.92298000
7.95999977,-30.46260000
7.96799977,-50.77510000
7.97599977,-71.08759000
7.98399977,-67.70422000
7.99199977,-54.16461000
7.99999977,-40.61885000
8.00799977,-23.69586000
8.01599977,-16.92298000
8.02399977,-44.00837000
8.03199977,-76.16879000
8.03999977,-77.86047000
8.04799977,-50.77510000
8.05599977,-23.69586000
8.06399977,-22.00418000
8.07199977,-37.23548000
8.07999977,-52.46678000
8.08799977,-64.31471000
8.09599977,-76.16879000
8.10399977,-62.62303000
8.11199977,-28.77091000
8.11999977,-6.76673200
8.12799977,-25.38755000
8.13599977,-60.93134000
8.14399977,-86.31889000
8.15199977,-81.24384000
8.15999977,-57.54798000
8.16799977,-28.77091000
8.17599977,-20.30635000
8.18399977,-18.61466000
8.19199977,-25.38755000
8.19999977,-52.46678000
8.20799977,-82.93553000
8.21599977,-93.09177000
8.22399977,-66.01254000
8.23199977,-25.38755000
8.23999977,-5.07504900
8.24799977,-13.53962000
8.25599977,-42.31053000
8.26399977,-76.16879000
8.27199977,-79.55216000
8.27999977,-57.54798000
8.28799977,-32.15428000
8.29599977,-25.38755000
8.30399977,-38.92716000
8.31199976,-54.16461000
8.31999976,-60.93134000
8.32799976,-57.54798000
8.33599976,-44.00837000
8.34399976,-33.85211000
8.35199976,-42.31053000
8.35999976,-64.31471000
8.36799976,-71.08759000
8.37599976,-40.61885000
8.38399976,-18.61466000
8.39199976,-25.38755000
8.39999976,-50.77510000
8.40799976,-69.39591000
8.41599976,-71.08759000
8.42399976,-57.54798000
8.43199976,-50.77510000
8.43999976,-32.15428000
8.44799976,-18.61466000
8.45599976,-30.46260000
8.46399976,-59.23966000
8.47199976,-74.47096000
8.47999976,-71.08759000
8.48799976,-54.16461000
8.49599976,-40.61885000
8.50399976,-37.23548000
8.51199976,-37.23548000
8.51999976,-35.54380000
8.52799976,-42.31053000
8.53599976,-54.16461000
8.54399976,-66.01254000
8.55199976,-69.39591000
8.55999976,-52.46678000
8.56799976,-33.85211000
8.57599976,-25.38755000
8.58399976,-28.77091000
8.59199976,-49.08341000
8.59999976,-72.77928000
8.60799976,-88.01673000
8.61599976,-76.16879000
8.62399976,-23.69586000
8.63199976,11.84793000
8.63999976,-8.45841400
8.64799976,-60.93134000
8.65599976,-94.78345000
8.66399975,-91.40009000
8.67199975,-59.23966000
